; CSV, generated by libsigrok4DSL 0.2.0 on Thu Apr 09 14:56:01 2020
; Channels (3/16)
; Sample rate: 50 MHz
; Sample count: 250.384 M Samples
Time(s), E, D, 2
4.04831206,1,1,0
4.04831258,1,0,0
4.0483127,1,1,0
4.04831288,1,0,0
4.04831354,1,1,0
4.04831406,1,0,0
4.0483147,1,1,0
4.04831492,1,0,0
4.04831498,1,1,0
4.04831532,1,0,0
4.04831588,1,1,0
4.04831682,1,0,0
4.04832086,1,1,0
4.04832132,1,0,0
4.04832174,1,1,0
4.04832188,1,0,0
4.048322,1,1,0
4.04832236,1,0,0
4.04832246,1,1,0
4.04832256,1,0,0
4.04832268,1,1,0
4.0483228,1,0,0
4.0483229,1,1,0
4.04832302,1,0,0
4.0483232,1,1,0
4.04832332,1,0,0
4.04832336,1,1,0
4.04832354,1,0,0
4.04832368,1,1,0
4.0483238,1,0,0
4.04832386,1,1,0
4.04832396,1,0,0
4.04832402,1,1,0
4.04832412,1,0,0
4.0483242,1,1,0
4.04832434,1,0,0
4.0483245,1,1,0
4.04832468,1,0,0
4.04832482,1,1,0
4.04832492,0,1,0
4.048325,0,0,0
4.0483251,0,1,0
4.0483252,0,0,0
4.04832532,0,1,0
4.04832544,0,0,0
4.0483255,0,1,0
4.04832566,0,0,0
4.04832582,0,1,0
4.048326,0,0,0
4.04832614,0,1,0
4.04832632,0,0,0
4.04832648,0,1,0
4.04832658,0,0,0
4.04832666,0,1,0
4.04832682,0,0,0
4.04832698,0,1,0
4.04832716,0,0,0
4.04832726,0,1,0
4.04832734,0,0,0
4.04832742,0,1,0
4.0483275,0,0,0
4.04832758,0,1,0
4.04832768,0,0,0
4.04832776,0,1,0
4.04832784,0,0,0
4.04832792,0,1,0
4.048328,0,0,0
4.04832808,0,1,0
4.04832816,0,0,0
4.04832832,0,1,0
4.04832842,0,0,0
4.0483285,0,1,0
4.04832858,0,0,0
4.04832866,0,1,0
4.04832876,0,0,0
4.04832884,0,1,0
4.04832892,0,0,0
4.048329,0,1,0
4.04832908,0,0,0
4.04832916,0,1,0
4.04832926,0,0,0
4.04832934,0,1,0
4.0483295,0,0,0
4.04832966,0,1,0
4.04832976,0,0,0
4.04832984,0,1,0
4.04832992,0,0,0
4.04833,0,1,0
4.04833016,0,0,0
4.04833026,0,1,0
4.04833034,0,0,0
4.04833042,0,1,0
4.0483305,0,0,0
4.04833058,0,1,0
4.04833066,0,0,0
4.04833076,0,1,0
4.04833084,0,0,0
4.048331,0,1,0
4.04833108,0,0,0
4.04833116,0,1,0
4.04833132,0,0,0
4.04833142,0,1,0
4.0483315,0,0,0
4.04833158,0,1,0
4.04833166,0,0,0
4.04833176,0,1,0
4.04833184,0,0,0
4.04833192,0,1,0
4.048332,0,0,0
4.04833216,0,1,0
4.04833226,0,0,0
4.04833234,0,1,0
4.04833242,0,0,0
4.0483325,0,1,0
4.04833266,0,0,0
4.04833276,0,1,0
4.04833284,0,0,0
4.04833298,0,1,0
4.04833316,0,0,0
4.04833332,0,1,0
4.0483335,0,0,0
4.04833358,0,1,0
4.04833366,0,0,0
4.04833382,0,1,0
4.04833392,0,0,0
4.048334,0,1,0
4.04833408,0,0,0
4.04833416,0,1,0
4.04833432,0,0,0
4.04833442,0,1,0
4.0483345,0,0,0
4.04833466,0,1,0
4.04833476,0,0,0
4.04833484,0,1,0
4.04833492,0,0,0
4.048335,0,1,0
4.04833508,0,0,0
4.04833516,0,1,0
4.0483353,0,0,0
4.04833548,0,1,0
4.04833564,0,0,0
4.04833574,0,1,0
4.04833584,0,0,0
4.04833592,0,1,0
4.04833602,0,0,0
4.04833614,0,1,0
4.04833628,0,0,0
4.04833634,0,1,0
4.0483365,0,0,0
4.04833666,0,1,0
4.0483368,0,0,0
4.04833686,0,1,0
4.04833696,0,0,0
4.04833702,0,1,0
4.04833712,0,0,0
4.0483372,0,1,0
4.04833734,0,0,0
4.04833752,0,1,0
4.04833768,0,0,0
4.04833778,0,1,0
4.04833788,0,0,0
4.04833794,0,1,0
4.04833806,0,0,0
4.04833814,0,1,0
4.04833824,0,0,0
4.04833828,0,1,0
4.0483384,0,0,0
4.04833856,0,1,0
4.0483387,0,0,0
4.04833908,1,0,0
4.04833922,1,1,0
4.0483397,1,0,0
4.0622292,1,1,0
4.0622295,1,0,0
4.06222958,1,1,0
4.06222972,1,0,0
4.06222982,1,1,0
4.0622299,1,0,0
4.06223004,1,1,0
4.06223016,1,0,0
4.06223022,1,1,0
4.06223032,1,0,0
4.06223038,1,1,0
4.06223048,1,0,0
4.06223054,1,1,0
4.0622307,1,0,0
4.0622308,1,1,0
4.06223088,1,0,0
4.06223094,1,1,0
4.06223106,1,0,0
4.06223118,1,1,0
4.0622313,1,0,0
4.06223136,1,1,0
4.06223146,1,0,0
4.06223152,1,1,0
4.06223154,0,1,0
4.06223162,0,0,0
4.0622317,0,1,0
4.06223178,0,0,0
4.06223186,0,1,0
4.06223196,0,0,0
4.06223202,0,1,0
4.06223218,0,0,0
4.06223226,0,1,0
4.06223236,0,0,0
4.0622325,0,1,0
4.06223268,0,0,0
4.06223282,0,1,0
4.062233,0,0,0
4.06223316,0,1,0
4.06223334,0,0,0
4.0622335,0,1,0
4.0622336,0,0,0
4.06223368,0,1,0
4.06223384,0,0,0
4.06223394,0,1,0
4.06223402,0,0,0
4.0622341,0,1,0
4.06223418,0,0,0
4.06223434,0,1,0
4.06223444,0,0,0
4.06223452,0,1,0
4.06223468,0,0,0
4.06223478,0,1,0
4.06223484,0,0,0
4.06223494,0,1,0
4.06223502,0,0,0
4.0622351,0,1,0
4.06223518,0,0,0
4.06223534,0,1,0
4.06223544,0,0,0
4.06223552,0,1,0
4.06223568,0,0,0
4.06223584,0,1,0
4.062236,0,0,0
4.0622361,0,1,0
4.06223618,0,0,0
4.06223626,0,1,0
4.06223636,0,0,0
4.06223644,0,1,0
4.06223652,0,0,0
4.0622366,0,1,0
4.06223668,0,0,0
4.06223676,0,1,0
4.06223686,0,0,0
4.06223694,0,1,0
4.06223702,0,0,0
4.0622371,0,1,0
4.06223718,0,0,0
4.06223734,0,1,0
4.06223752,0,0,0
4.06223768,0,1,0
4.06223784,0,0,0
4.06223794,0,1,0
4.06223802,0,0,0
4.06223818,0,1,0
4.06223834,0,0,0
4.0622385,0,1,0
4.06223868,0,0,0
4.06223876,0,1,0
4.06223886,0,0,0
4.06223894,0,1,0
4.06223902,0,0,0
4.0622391,0,1,0
4.06223918,0,0,0
4.06223926,0,1,0
4.06223936,0,0,0
4.0622395,0,1,0
4.06223968,0,0,0
4.06223976,0,1,0
4.06223984,0,0,0
4.06224,0,1,0
4.06224018,0,0,0
4.06224034,0,1,0
4.06224044,0,0,0
4.06224052,0,1,0
4.0622406,0,0,0
4.06224068,0,1,0
4.06224084,0,0,0
4.062241,0,1,0
4.0622411,0,0,0
4.06224118,0,1,0
4.06224126,0,0,0
4.06224134,0,1,0
4.0622415,0,0,0
4.06224168,0,1,0
4.06224184,0,0,0
4.06224194,0,1,0
4.06224202,0,0,0
4.06224216,0,1,0
4.06224234,0,0,0
4.0622425,0,1,0
4.0622426,0,0,0
4.06224268,0,1,0
4.06224278,0,0,0
4.06224284,0,1,0
4.06224294,0,0,0
4.06224302,0,1,0
4.0622431,0,0,0
4.06224318,0,1,0
4.06224328,0,0,0
4.06224334,0,1,0
4.06224344,0,0,0
4.06224352,0,1,0
4.06224362,0,0,0
4.06224368,0,1,0
4.06224384,0,0,0
4.06224394,0,1,0
4.06224404,0,0,0
4.0622441,0,1,0
4.0622442,0,0,0
4.06224434,0,1,0
4.06224446,0,0,0
4.06224454,0,1,0
4.06224464,0,0,0
4.0622447,0,1,0
4.06224486,0,0,0
4.06224502,0,1,0
4.0622452,0,0,0
4.0622453,0,1,0
4.06224538,0,0,0
4.06224552,0,1,0
4.06224566,0,0,0
4.06224572,0,1,0
4.06224582,0,0,0
4.06224588,0,1,0
4.06224604,0,0,0
4.06224622,0,1,0
4.06224638,0,0,0
4.06224646,0,1,0
4.06224656,0,0,0
4.0622467,0,1,0
4.0622469,0,0,0
4.06224724,0,1,0
4.0622476,0,0,0
4.0622477,0,1,0
4.06224772,1,1,0
4.0622479,1,0,0
4.062248,1,1,0
4.06224808,1,0,0
4.06224884,1,1,0
4.06224932,1,0,0
4.06225608,1,1,0
4.06225634,1,0,0
4.06225732,1,1,0
4.06225806,1,0,0
4.06225822,1,1,0
4.06225874,1,0,0
4.06225974,1,1,0
4.06226056,1,0,0
4.06226138,1,1,0
4.06226158,1,0,0
4.0622617,1,1,0
4.06226206,1,0,0
4.06226242,1,1,0
4.06226306,1,0,0
4.0622644,1,1,0
4.06226474,1,0,0
4.06226588,1,1,0
4.06226632,1,0,0
4.0622669,1,1,0
4.06226792,1,0,0
4.06226856,1,1,0
4.06226968,1,0,0
4.0682361,1,1,0
4.06823664,1,0,0
4.0682438,1,1,0
4.06824426,1,0,0
4.06824482,1,1,0
4.06824504,1,0,0
4.06824546,1,1,0
4.06824558,1,0,0
4.06824564,1,1,0
4.06824582,1,0,0
4.06824598,1,1,0
4.06824626,1,0,0
4.06824672,1,1,0
4.0682473,1,0,0
4.06824764,1,1,0
4.06824776,1,0,0
4.06824848,1,1,0
4.06824882,1,0,0
4.06824892,1,1,0
4.06824904,1,0,0
4.06824914,1,1,0
4.06824932,1,0,0
4.0682498,1,1,0
4.06825002,1,0,0
4.06825012,1,1,0
4.06825048,1,0,0
4.06825102,1,1,0
4.06825164,1,0,0
4.06825182,1,1,0
4.06825202,1,0,0
4.06825248,1,1,0
4.06825314,1,0,0
4.06825534,1,1,0
4.06825614,1,0,0
4.06825624,1,1,0
4.06825658,1,0,0
4.06825852,1,1,0
4.06825864,1,0,0
4.06825882,1,1,0
4.068259,1,0,0
4.06825978,1,1,0
4.06826014,1,0,0
4.0682603,1,1,0
4.0682604,1,0,0
4.06826048,1,1,0
4.06826062,1,0,0
4.06826078,1,1,0
4.0682609,1,0,0
4.06826098,1,1,0
4.06826106,1,0,0
4.06826112,1,1,0
4.06826124,1,0,0
4.0682613,1,1,0
4.06826146,1,0,0
4.0682616,1,1,0
4.06826178,1,0,0
4.06826194,1,1,0
4.06826206,0,1,0
4.06826212,0,0,0
4.0682622,0,1,0
4.0682623,0,0,0
4.06826244,0,1,0
4.06826254,0,0,0
4.06826262,0,1,0
4.06826278,0,0,0
4.06826292,0,1,0
4.0682631,0,0,0
4.06826326,0,1,0
4.06826344,0,0,0
4.0682636,0,1,0
4.0682637,0,0,0
4.06826378,0,1,0
4.06826392,0,0,0
4.0682641,0,1,0
4.06826426,0,0,0
4.06826436,0,1,0
4.06826444,0,0,0
4.06826452,0,1,0
4.06826462,0,0,0
4.0682647,0,1,0
4.06826478,0,0,0
4.06826486,0,1,0
4.06826494,0,0,0
4.06826502,0,1,0
4.06826512,0,0,0
4.0682652,0,1,0
4.06826528,0,0,0
4.06826544,0,1,0
4.06826552,0,0,0
4.0682656,0,1,0
4.0682657,0,0,0
4.06826578,0,1,0
4.06826586,0,0,0
4.06826594,0,1,0
4.06826602,0,0,0
4.0682661,0,1,0
4.0682662,0,0,0
4.06826628,0,1,0
4.06826636,0,0,0
4.06826644,0,1,0
4.0682666,0,0,0
4.06826676,0,1,0
4.06826686,0,0,0
4.06826694,0,1,0
4.06826702,0,0,0
4.0682671,0,1,0
4.06826726,0,0,0
4.06826736,0,1,0
4.06826744,0,0,0
4.06826752,0,1,0
4.0682676,0,0,0
4.0682677,0,1,0
4.06826778,0,0,0
4.06826786,0,1,0
4.06826794,0,0,0
4.0682681,0,1,0
4.0682682,0,0,0
4.06826828,0,1,0
4.06826844,0,0,0
4.06826852,0,1,0
4.0682686,0,0,0
4.0682687,0,1,0
4.06826878,0,0,0
4.06826886,0,1,0
4.06826894,0,0,0
4.06826902,0,1,0
4.0682691,0,0,0
4.06826926,0,1,0
4.06826936,0,0,0
4.06826944,0,1,0
4.06826952,0,0,0
4.0682696,0,1,0
4.06826976,0,0,0
4.06826986,0,1,0
4.06826994,0,0,0
4.0682701,0,1,0
4.06827026,0,0,0
4.06827044,0,1,0
4.0682706,0,0,0
4.0682707,0,1,0
4.06827078,0,0,0
4.06827092,0,1,0
4.06827102,0,0,0
4.0682711,0,1,0
4.0682712,0,0,0
4.06827128,0,1,0
4.06827142,0,0,0
4.06827154,0,1,0
4.0682716,0,0,0
4.06827176,0,1,0
4.06827186,0,0,0
4.06827194,0,1,0
4.06827202,0,0,0
4.0682721,0,1,0
4.0682722,0,0,0
4.06827228,0,1,0
4.06827242,0,0,0
4.0682726,0,1,0
4.06827276,0,0,0
4.06827286,0,1,0
4.06827296,0,0,0
4.06827302,0,1,0
4.06827312,0,0,0
4.06827326,0,1,0
4.06827338,0,0,0
4.06827346,0,1,0
4.0682736,0,0,0
4.06827376,0,1,0
4.0682739,0,0,0
4.06827396,0,1,0
4.06827406,0,0,0
4.06827412,0,1,0
4.06827422,0,0,0
4.0682743,0,1,0
4.06827446,0,0,0
4.06827462,0,1,0
4.0682748,0,0,0
4.06827488,0,1,0
4.06827498,0,0,0
4.06827504,0,1,0
4.06827516,0,0,0
4.06827524,0,1,0
4.06827534,0,0,0
4.0682754,0,1,0
4.0682755,0,0,0
4.06827564,0,1,0
4.06827582,0,0,0
4.06827592,0,1,0
4.06827602,0,0,0
4.06827616,0,1,0
4.0682764,1,1,0
4.06827642,1,0,0
4.08216594,1,1,0
4.08216626,1,0,0
4.08216642,1,1,0
4.08216692,1,0,0
4.08216702,1,1,0
4.08216712,1,0,0
4.08216716,1,1,0
4.08216728,1,0,0
4.08216734,1,1,0
4.08216742,1,0,0
4.08216752,1,1,0
4.0821676,1,0,0
4.08216774,1,1,0
4.08216792,1,0,0
4.08216806,1,1,0
4.08216818,1,0,0
4.08216824,1,1,0
4.0821684,1,0,0
4.0821685,1,1,0
4.08216858,1,0,0
4.08216866,1,1,0
4.08216872,0,1,0
4.08216876,0,0,0
4.08216888,0,1,0
4.082169,0,0,0
4.08216908,0,1,0
4.08216916,0,0,0
4.08216924,0,1,0
4.0821694,0,0,0
4.08216948,0,1,0
4.08216958,0,0,0
4.08216964,0,1,0
4.08216974,0,0,0
4.08216986,0,1,0
4.08217004,0,0,0
4.08217014,0,1,0
4.08217024,0,0,0
4.08217038,0,1,0
4.08217054,0,0,0
4.08217064,0,1,0
4.08217072,0,0,0
4.08217088,0,1,0
4.08217104,0,0,0
4.08217122,0,1,0
4.08217138,0,0,0
4.08217156,0,1,0
4.08217172,0,0,0
4.08217182,0,1,0
4.0821719,0,0,0
4.08217204,0,1,0
4.08217214,0,0,0
4.08217222,0,1,0
4.08217232,0,0,0
4.0821724,0,1,0
4.08217248,0,0,0
4.08217256,0,1,0
4.08217272,0,0,0
4.08217288,0,1,0
4.08217306,0,0,0
4.08217314,0,1,0
4.08217322,0,0,0
4.08217338,0,1,0
4.08217348,0,0,0
4.08217356,0,1,0
4.08217364,0,0,0
4.08217372,0,1,0
4.08217382,0,0,0
4.0821739,0,1,0
4.08217398,0,0,0
4.08217406,0,1,0
4.08217422,0,0,0
4.08217438,0,1,0
4.08217448,0,0,0
4.08217456,0,1,0
4.08217464,0,0,0
4.08217472,0,1,0
4.08217488,0,0,0
4.08217498,0,1,0
4.08217506,0,0,0
4.08217514,0,1,0
4.08217522,0,0,0
4.08217532,0,1,0
4.0821754,0,0,0
4.08217548,0,1,0
4.08217556,0,0,0
4.08217564,0,1,0
4.08217572,0,0,0
4.08217588,0,1,0
4.08217606,0,0,0
4.08217614,0,1,0
4.08217622,0,0,0
4.08217632,0,1,0
4.0821764,0,0,0
4.08217656,0,1,0
4.08217664,0,0,0
4.08217672,0,1,0
4.08217682,0,0,0
4.0821769,0,1,0
4.08217698,0,0,0
4.08217706,0,1,0
4.08217714,0,0,0
4.08217722,0,1,0
4.08217732,0,0,0
4.0821774,0,1,0
4.08217748,0,0,0
4.08217756,0,1,0
4.08217772,0,0,0
4.08217782,0,1,0
4.0821779,0,0,0
4.08217804,0,1,0
4.08217814,0,0,0
4.08217822,0,1,0
4.08217832,0,0,0
4.0821784,0,1,0
4.08217854,0,0,0
4.08217872,0,1,0
4.08217882,0,0,0
4.0821789,0,1,0
4.08217898,0,0,0
4.08217906,0,1,0
4.08217914,0,0,0
4.08217922,0,1,0
4.08217938,0,0,0
4.08217954,0,1,0
4.0821797,0,0,0
4.08217988,0,1,0
4.08218004,0,0,0
4.08218022,0,1,0
4.08218032,0,0,0
4.0821804,0,1,0
4.08218048,0,0,0
4.08218056,0,1,0
4.08218066,0,0,0
4.08218072,0,1,0
4.08218088,0,0,0
4.08218102,0,1,0
4.08218116,0,0,0
4.08218124,0,1,0
4.0821814,0,0,0
4.08218154,0,1,0
4.08218174,0,0,0
4.08218182,0,1,0
4.08218192,0,0,0
4.08218206,0,1,0
4.08218218,0,0,0
4.08218226,0,1,0
4.0821824,0,0,0
4.08218258,0,1,0
4.08218268,0,0,0
4.08218276,0,1,0
4.08218286,0,0,0
4.08218292,0,1,0
4.08218302,0,0,0
4.0821831,0,1,0
4.08218324,0,0,0
4.08218344,0,1,0
4.0821836,0,0,0
4.08218368,0,1,0
4.08218412,0,0,0
4.08218418,0,1,0
4.08218446,1,1,0
4.0821846,1,0,0
4.0821856,1,1,0
4.08218582,1,0,0
4.08218664,1,1,0
4.08218744,1,0,0
4.08219144,1,1,0
4.0821918,1,0,0
4.08219612,1,1,0
4.0821968,1,0,0
4.08219692,1,1,0
4.08219726,1,0,0
4.0821996,1,1,0
4.08219992,1,0,0
4.0822001,1,1,0
4.08220028,1,0,0
4.08220042,1,1,0
4.0822007,1,0,0
4.0822008,1,1,0
4.08220128,1,0,0
4.08220244,1,1,0
4.08220276,1,0,0
4.08220376,1,1,0
4.08220428,1,0,0
4.08220512,1,1,0
4.08220592,1,0,0
4.0822068,1,1,0
4.0822079,1,0,0
4.08817652,1,1,0
4.08817672,1,0,0
4.08818088,1,1,0
4.08818154,1,0,0
4.08818178,1,1,0
4.08818188,1,0,0
4.08818254,1,1,0
4.0881827,1,0,0
4.08818278,1,1,0
4.0881829,1,0,0
4.088183,1,1,0
4.08818326,1,0,0
4.08818378,1,1,0
4.0881842,1,0,0
4.0881843,1,1,0
4.08818438,1,0,0
4.08818454,1,1,0
4.08818462,1,0,0
4.08818534,1,1,0
4.08818554,1,0,0
4.08818566,1,1,0
4.088186,1,0,0
4.08818652,1,1,0
4.08818718,1,0,0
4.08818794,1,1,0
4.08818836,1,0,0
4.08819008,1,1,0
4.08819018,1,0,0
4.08819034,1,1,0
4.08819054,1,0,0
4.08819118,1,1,0
4.08819142,1,0,0
4.08819152,1,1,0
4.08819182,1,0,0
4.08819234,1,1,0
4.08819304,1,0,0
4.08819318,1,1,0
4.08819336,1,0,0
4.088194,1,1,0
4.08819436,1,0,0
4.08819512,1,1,0
4.08819522,1,0,0
4.08819534,1,1,0
4.08819568,1,0,0
4.08819652,1,1,0
4.0881968,1,0,0
4.08819686,1,1,0
4.08819696,1,0,0
4.08819702,1,1,0
4.08819718,1,0,0
4.08819728,1,1,0
4.08819736,1,0,0
4.08819752,1,1,0
4.08819762,1,0,0
4.08819768,1,1,0
4.08819778,1,0,0
4.08819786,1,1,0
4.088198,1,0,0
4.08819816,1,1,0
4.08819828,1,0,0
4.08819834,1,1,0
4.0881985,1,0,0
4.08819866,1,1,0
4.08819884,1,0,0
4.08819892,1,1,0
4.08819902,1,0,0
4.08819914,1,1,0
4.0881992,0,1,0
4.08819932,0,0,0
4.08819948,0,1,0
4.08819966,0,0,0
4.0881998,0,1,0
4.08819998,0,0,0
4.08820012,0,1,0
4.08820024,0,0,0
4.08820032,0,1,0
4.08820048,0,0,0
4.08820064,0,1,0
4.0882008,0,0,0
4.0882009,0,1,0
4.08820098,0,0,0
4.08820106,0,1,0
4.08820116,0,0,0
4.0882013,0,1,0
4.0882014,0,0,0
4.08820148,0,1,0
4.08820164,0,0,0
4.08820174,0,1,0
4.08820182,0,0,0
4.08820198,0,1,0
4.08820214,0,0,0
4.08820224,0,1,0
4.08820232,0,0,0
4.08820248,0,1,0
4.08820258,0,0,0
4.08820266,0,1,0
4.08820274,0,0,0
4.08820282,0,1,0
4.08820298,0,0,0
4.08820314,0,1,0
4.08820332,0,0,0
4.08820348,0,1,0
4.08820358,0,0,0
4.08820366,0,1,0
4.08820374,0,0,0
4.08820382,0,1,0
4.08820398,0,0,0
4.08820408,0,1,0
4.08820416,0,0,0
4.08820432,0,1,0
4.08820448,0,0,0
4.08820464,0,1,0
4.08820482,0,0,0
4.0882049,0,1,0
4.08820498,0,0,0
4.08820506,0,1,0
4.08820516,0,0,0
4.08820524,0,1,0
4.08820532,0,0,0
4.08820548,0,1,0
4.08820564,0,0,0
4.08820582,0,1,0
4.08820598,0,0,0
4.08820614,0,1,0
4.08820624,0,0,0
4.08820632,0,1,0
4.0882064,0,0,0
4.08820648,0,1,0
4.08820658,0,0,0
4.08820666,0,1,0
4.0882068,0,0,0
4.08820698,0,1,0
4.08820714,0,0,0
4.08820732,0,1,0
4.08820748,0,0,0
4.08820758,0,1,0
4.08820766,0,0,0
4.0882078,0,1,0
4.08820798,0,0,0
4.08820808,0,1,0
4.08820816,0,0,0
4.0882083,0,1,0
4.08820848,0,0,0
4.08820858,0,1,0
4.08820866,0,0,0
4.0882088,0,1,0
4.08820898,0,0,0
4.08820914,0,1,0
4.08820924,0,0,0
4.08820932,0,1,0
4.0882094,0,0,0
4.08820948,0,1,0
4.08820958,0,0,0
4.08820966,0,1,0
4.0882098,0,0,0
4.08820996,0,1,0
4.08821008,0,0,0
4.08821016,0,1,0
4.0882103,0,0,0
4.08821046,0,1,0
4.08821064,0,0,0
4.08821074,0,1,0
4.08821084,0,0,0
4.08821092,0,1,0
4.08821102,0,0,0
4.08821116,0,1,0
4.08821132,0,0,0
4.08821142,0,1,0
4.08821152,0,0,0
4.0882116,0,1,0
4.08821168,0,0,0
4.08821182,0,1,0
4.088212,0,0,0
4.08821218,0,1,0
4.08821228,0,0,0
4.08821236,0,1,0
4.08821252,0,0,0
4.08821262,0,1,0
4.0882127,0,0,0
4.08821276,0,1,0
4.08821288,0,0,0
4.08821304,0,1,0
4.0882132,0,0,0
4.08821352,0,1,0
4.08821372,1,1,0
4.08821388,1,0,0
4.10210266,1,1,0
4.10210302,1,0,0
4.10210366,1,1,0
4.10210394,1,0,0
4.102104,1,1,0
4.10210416,1,0,0
4.10210426,1,1,0
4.10210434,1,0,0
4.10210442,1,1,0
4.1021045,1,0,0
4.10210458,1,1,0
4.10210466,1,0,0
4.10210474,1,1,0
4.10210484,1,0,0
4.10210496,1,1,0
4.10210514,1,0,0
4.1021053,1,1,0
4.10210542,1,0,0
4.10210548,1,1,0
4.10210564,1,0,0
4.10210572,1,1,0
4.10210582,1,0,0
4.1021059,1,1,0
4.10210594,0,1,0
4.10210598,0,0,0
4.10210612,0,1,0
4.10210624,0,0,0
4.1021063,0,1,0
4.1021064,0,0,0
4.10210646,0,1,0
4.10210662,0,0,0
4.10210672,0,1,0
4.1021068,0,0,0
4.10210688,0,1,0
4.10210698,0,0,0
4.1021071,0,1,0
4.10210728,0,0,0
4.10210738,0,1,0
4.10210746,0,0,0
4.1021076,0,1,0
4.10210778,0,0,0
4.10210788,0,1,0
4.10210796,0,0,0
4.1021081,0,1,0
4.10210828,0,0,0
4.10210844,0,1,0
4.10210862,0,0,0
4.10210878,0,1,0
4.10210894,0,0,0
4.10210904,0,1,0
4.10210912,0,0,0
4.10210928,0,1,0
4.10210938,0,0,0
4.10210946,0,1,0
4.10210954,0,0,0
4.10210962,0,1,0
4.10210972,0,0,0
4.1021098,0,1,0
4.10210994,0,0,0
4.10211012,0,1,0
4.10211028,0,0,0
4.10211038,0,1,0
4.10211046,0,0,0
4.10211062,0,1,0
4.10211072,0,0,0
4.1021108,0,1,0
4.10211088,0,0,0
4.10211096,0,1,0
4.10211104,0,0,0
4.10211112,0,1,0
4.10211122,0,0,0
4.1021113,0,1,0
4.10211146,0,0,0
4.10211162,0,1,0
4.10211172,0,0,0
4.1021118,0,1,0
4.10211188,0,0,0
4.10211196,0,1,0
4.10211212,0,0,0
4.10211222,0,1,0
4.1021123,0,0,0
4.10211238,0,1,0
4.10211246,0,0,0
4.10211254,0,1,0
4.10211262,0,0,0
4.1021127,0,1,0
4.1021128,0,0,0
4.10211288,0,1,0
4.10211296,0,0,0
4.10211312,0,1,0
4.10211328,0,0,0
4.10211338,0,1,0
4.10211346,0,0,0
4.10211354,0,1,0
4.10211362,0,0,0
4.10211378,0,1,0
4.10211388,0,0,0
4.10211396,0,1,0
4.10211404,0,0,0
4.10211412,0,1,0
4.10211422,0,0,0
4.1021143,0,1,0
4.10211438,0,0,0
4.10211446,0,1,0
4.10211454,0,0,0
4.10211462,0,1,0
4.10211472,0,0,0
4.1021148,0,1,0
4.10211494,0,0,0
4.10211504,0,1,0
4.10211512,0,0,0
4.10211528,0,1,0
4.10211538,0,0,0
4.10211546,0,1,0
4.10211554,0,0,0
4.10211562,0,1,0
4.10211578,0,0,0
4.10211596,0,1,0
4.10211604,0,0,0
4.10211612,0,1,0
4.10211622,0,0,0
4.1021163,0,1,0
4.10211638,0,0,0
4.10211646,0,1,0
4.1021166,0,0,0
4.10211678,0,1,0
4.10211694,0,0,0
4.10211712,0,1,0
4.10211728,0,0,0
4.10211744,0,1,0
4.10211754,0,0,0
4.10211762,0,1,0
4.10211772,0,0,0
4.1021178,0,1,0
4.10211788,0,0,0
4.10211796,0,1,0
4.10211812,0,0,0
4.10211826,0,1,0
4.1021184,0,0,0
4.10211846,0,1,0
4.10211862,0,0,0
4.10211878,0,1,0
4.10211896,0,0,0
4.10211906,0,1,0
4.10211916,0,0,0
4.1021193,0,1,0
4.10211942,0,0,0
4.10211948,0,1,0
4.10211964,0,0,0
4.1021198,0,1,0
4.10211992,0,0,0
4.10211998,0,1,0
4.1021201,0,0,0
4.10212016,0,1,0
4.10212026,0,0,0
4.10212032,0,1,0
4.10212048,0,0,0
4.10212066,0,1,0
4.10212082,0,0,0
4.10212092,0,1,0
4.10212102,0,0,0
4.10212108,0,1,0
4.10212134,0,0,0
4.10212168,0,1,0
4.10212186,0,0,0
4.10212196,0,1,0
4.102122,1,1,0
4.1021231,1,0,0
4.1021242,1,1,0
4.1021247,1,0,0
4.1021255,1,1,0
4.1021266,1,0,0
4.10212774,1,1,0
4.10212786,1,0,0
4.102128,1,1,0
4.1021282,1,0,0
4.1021291,1,1,0
4.10212984,1,0,0
4.10213476,1,1,0
4.10213568,1,0,0
4.10213584,1,1,0
4.10213604,1,0,0
4.10213616,1,1,0
4.10213636,1,0,0
4.10213684,1,1,0
4.10213718,1,0,0
4.10213732,1,1,0
4.1021375,1,0,0
4.1021383,1,1,0
4.10213852,1,0,0
4.10213862,1,1,0
4.10213884,1,0,0
4.10213966,1,1,0
4.10214,1,0,0
4.10214202,1,1,0
4.10214312,1,0,0
4.10811808,1,1,0
4.10811828,1,0,0
4.1081184,1,1,0
4.10811876,1,0,0
4.10811902,1,1,0
4.10811912,1,0,0
4.10811918,1,1,0
4.10811952,1,0,0
4.10812024,1,1,0
4.10812076,1,0,0
4.10812084,1,1,0
4.10812096,1,0,0
4.108121,1,1,0
4.10812112,1,0,0
4.10812172,1,1,0
4.10812226,1,0,0
4.10812262,1,1,0
4.10812276,1,0,0
4.10812292,1,1,0
4.10812326,1,0,0
4.10812342,1,1,0
4.10812372,1,0,0
4.10812468,1,1,0
4.1081251,1,0,0
4.10812574,1,1,0
4.10812612,1,0,0
4.1081276,1,1,0
4.10812778,1,0,0
4.10812792,1,1,0
4.10812824,1,0,0
4.10812876,1,1,0
4.10812942,1,0,0
4.1081304,1,1,0
4.10813062,1,0,0
4.10813186,1,1,0
