; CSV, generated by libsigrok4DSL 0.2.0 on Thu Apr 09 14:54:36 2020
; Channels (3/16)
; Sample rate: 50 MHz
; Sample count: 250.384 M Samples
Time(s), E, D, 2
3.95874472,1,0,0
3.9587448,1,1,0
3.9587449,1,0,0
3.95874496,1,1,0
3.95874504,0,1,0
3.95874506,0,0,0
3.95874512,0,1,0
3.95874522,0,0,0
3.9587453,0,1,0
3.95874538,0,0,0
3.95874546,0,1,0
3.95874554,0,0,0
3.95874568,0,1,0
3.9587458,0,0,0
3.95874586,0,1,0
3.95874596,0,0,0
3.95874604,0,1,0
3.95874618,0,0,0
3.95874634,0,1,0
3.95874646,0,0,0
3.95874652,0,1,0
3.95874662,0,0,0
3.9587467,0,1,0
3.95874684,0,0,0
3.95874702,0,1,0
3.95874718,0,0,0
3.95874728,0,1,0
3.95874736,0,0,0
3.95874752,0,1,0
3.95874768,0,0,0
3.95874786,0,1,0
3.95874802,0,0,0
3.95874812,0,1,0
3.9587482,0,0,0
3.95874836,0,1,0
3.95874852,0,0,0
3.95874868,0,1,0
3.95874886,0,0,0
3.95874902,0,1,0
3.95874918,0,0,0
3.95874928,0,1,0
3.95874936,0,0,0
3.95874944,0,1,0
3.95874952,0,0,0
3.95874968,0,1,0
3.95874978,0,0,0
3.95874986,0,1,0
3.95874994,0,0,0
3.95875002,0,1,0
3.95875018,0,0,0
3.95875036,0,1,0
3.95875052,0,0,0
3.95875062,0,1,0
3.9587507,0,0,0
3.95875078,0,1,0
3.95875086,0,0,0
3.95875094,0,1,0
3.95875102,0,0,0
3.95875118,0,1,0
3.95875128,0,0,0
3.95875136,0,1,0
3.95875152,0,0,0
3.9587517,0,1,0
3.95875186,0,0,0
3.95875202,0,1,0
3.95875212,0,0,0
3.9587522,0,1,0
3.95875236,0,0,0
3.95875244,0,1,0
3.95875252,0,0,0
3.95875268,0,1,0
3.95875286,0,0,0
3.95875294,0,1,0
3.95875302,0,0,0
3.95875312,0,1,0
3.9587532,0,0,0
3.95875328,0,1,0
3.95875336,0,0,0
3.95875352,0,1,0
3.9587537,0,0,0
3.95875378,0,1,0
3.95875386,0,0,0
3.95875402,0,1,0
3.95875418,0,0,0
3.95875428,0,1,0
3.95875436,0,0,0
3.95875444,0,1,0
3.95875454,0,0,0
3.95875462,0,1,0
3.9587547,0,0,0
3.95875484,0,1,0
3.95875496,0,0,0
3.95875502,0,1,0
3.95875512,0,0,0
3.9587552,0,1,0
3.95875534,0,0,0
3.95875544,0,1,0
3.95875554,0,0,0
3.95875566,0,1,0
3.9587558,0,0,0
3.95875586,0,1,0
3.95875596,0,0,0
3.95875604,0,1,0
3.95875612,0,0,0
3.9587562,0,1,0
3.9587563,0,0,0
3.95875638,0,1,0
3.95875652,0,0,0
3.95875662,0,1,0
3.95875672,0,0,0
3.9587568,0,1,0
3.9587569,0,0,0
3.95875702,0,1,0
3.9587572,0,0,0
3.95875736,0,1,0
3.95875754,0,0,0
3.95875764,0,1,0
3.95875772,0,0,0
3.9587578,0,1,0
3.9587579,0,0,0
3.95875804,0,1,0
3.95875816,0,0,0
3.95875824,0,1,0
3.95875838,0,0,0
3.9587585,0,1,0
3.95875858,0,0,0
3.95875864,0,1,0
3.95875876,0,0,0
3.95875882,0,1,0
3.95875892,0,0,0
3.95875898,0,1,0
3.9587591,0,0,0
3.9587594,0,1,0
3.95875958,0,0,0
3.95875966,0,1,0
3.9587597,1,1,0
3.9587602,1,0,0
3.95876108,1,1,0
3.95876144,1,0,0
3.95876206,1,1,0
3.95876276,1,0,0
3.9587639,1,1,0
3.95876418,1,0,0
3.9587643,1,1,0
3.9587644,1,0,0
3.95876538,1,1,0
3.95876558,1,0,0
3.9587664,1,1,0
3.95876708,1,0,0
3.95876722,1,1,0
3.95876748,1,0,0
3.95876808,1,1,0
3.95876844,1,0,0
3.95876938,1,1,0
3.95876958,1,0,0
3.95876968,1,1,0
3.95877006,1,0,0
3.95877058,1,1,0
3.9587709,1,0,0
3.95877098,1,1,0
3.95877132,1,0,0
3.958772,1,1,0
3.9587721,1,0,0
3.95877214,1,1,0
3.95877242,1,0,0
3.9587729,1,1,0
3.9587731,1,0,0
3.95877316,1,1,0
3.95877344,1,0,0
3.95877468,1,1,0
3.95877476,1,0,0
3.95877482,1,1,0
3.95877492,1,0,0
3.95877558,1,1,0
3.9587758,1,0,0
3.95877588,1,1,0
3.95877608,1,0,0
3.95877692,1,1,0
3.95877738,1,0,0
3.95877822,1,1,0
3.95877874,1,0,0
3.9587794,1,1,0
3.9587799,1,0,0
3.95878004,1,1,0
3.95878038,1,0,0
3.9587809,1,1,0
3.95878188,1,0,0
3.9587829,1,1,0
3.95878402,1,0,0
3.96470338,1,1,0
3.96470362,1,0,0
3.96470438,1,1,0
3.96470486,1,0,0
3.9647057,1,1,0
3.9647062,1,0,0
3.96470648,1,1,0
3.96470656,1,0,0
3.96470706,1,1,0
3.96470786,1,0,0
3.96470882,1,1,0
3.9647092,1,0,0
3.9647093,1,1,0
3.9647094,1,0,0
3.96471002,1,1,0
3.96471038,1,0,0
3.9647105,1,1,0
3.9647108,1,0,0
3.96471146,1,1,0
3.96471186,1,0,0
3.96471202,1,1,0
3.96471236,1,0,0
3.96471254,1,1,0
3.96471272,1,0,0
3.96471284,1,1,0
3.96471304,1,0,0
3.96471314,1,1,0
3.96471322,1,0,0
3.96471328,1,1,0
3.96471338,1,0,0
3.96471352,1,1,0
3.9647137,1,0,0
3.9647138,1,1,0
3.96471388,1,0,0
3.96471396,1,1,0
3.96471422,1,0,0
3.96471432,1,1,0
3.96471456,1,0,0
3.9647147,1,1,0
3.96471482,1,0,0
3.96471552,1,1,0
3.96471572,1,0,0
3.96471584,1,1,0
3.96471604,1,0,0
3.96471614,1,1,0
3.9647162,1,0,0
3.96471628,1,1,0
3.96471638,1,0,0
3.96471652,1,1,0
3.96471664,1,0,0
3.96471672,1,1,0
3.96471682,1,0,0
3.96471686,1,1,0
3.96471704,1,0,0
3.96471712,1,1,0
3.96471722,1,0,0
3.96471728,1,1,0
3.9647174,1,0,0
3.96471752,1,1,0
3.9647177,1,0,0
3.96471786,1,1,0
3.96471798,1,0,0
3.96471806,1,1,0
3.96471822,1,0,0
3.96471832,1,1,0
3.96471842,1,0,0
3.96471846,1,1,0
3.96471856,1,0,0
3.9647187,1,1,0
3.96471886,1,0,0
3.96471896,1,1,0
3.96471906,1,0,0
3.96471918,1,1,0
3.96471936,1,0,0
3.96471948,1,1,0
3.96471956,1,0,0
3.96471962,1,1,0
3.96471972,1,0,0
3.96471986,1,1,0
3.96471996,1,0,0
3.96472038,1,1,0
3.96472048,1,0,0
3.96472054,1,1,0
3.96472072,1,0,0
3.96472084,1,1,0
3.96472102,1,0,0
3.96472118,1,1,0
3.96472136,1,0,0
3.96472146,1,1,0
3.96472154,1,0,0
3.96472168,1,1,0
3.9647218,1,0,0
3.96472188,1,1,0
3.96472196,1,0,0
3.96472202,1,1,0
3.96472218,1,0,0
3.9647223,1,1,0
3.96472238,1,0,0
3.96472244,1,1,0
3.96472254,1,0,0
3.9647226,1,1,0
3.9647227,1,0,0
3.96472284,1,1,0
3.96472302,1,0,0
3.96472318,1,1,0
3.96472336,1,0,0
3.96472344,1,1,0
3.96472354,1,0,0
3.96472368,1,1,0
3.96472386,1,0,0
3.96472394,1,1,0
3.96472404,1,0,0
3.96472418,1,1,0
3.96472436,1,0,0
3.96472444,1,1,0
3.96472454,1,0,0
3.96472468,1,1,0
3.96472486,1,0,0
3.96472502,1,1,0
3.96472514,1,0,0
3.9647252,1,1,0
3.9647253,1,0,0
3.96472536,1,1,0
3.96472552,1,0,0
3.96472562,1,1,0
3.9647257,1,0,0
3.96472584,1,1,0
3.96472598,1,0,0
3.96472604,1,1,0
3.96472614,1,0,0
3.9647262,1,1,0
3.96472632,1,0,0
3.96472636,1,1,0
3.96472646,1,0,0
3.96472654,1,1,0
3.96472668,1,0,0
3.9647268,1,1,0
3.96472688,1,0,0
3.96472694,1,1,0
3.96472704,1,0,0
3.9647271,1,1,0
3.96472722,1,0,0
3.9647273,1,1,0
3.96472738,1,0,0
3.96472746,1,1,0
3.96472754,1,0,0
3.96472768,1,1,0
3.9647278,1,0,0
3.96472788,1,1,0
3.96472802,1,0,0
3.96472818,1,1,0
3.96472836,1,0,0
3.96472852,1,1,0
3.9647287,1,0,0
3.96472878,1,1,0
3.96472888,1,0,0
3.96472902,1,1,0
3.96472914,1,0,0
3.9647292,1,1,0
3.96472936,1,0,0
3.96472944,1,1,0
3.96472954,1,0,0
3.96472968,1,1,0
3.9647298,1,0,0
3.96472986,1,1,0
3.96472996,1,0,0
3.96473004,1,1,0
3.96473012,1,0,0
3.9647302,1,1,0
3.96473036,1,0,0
3.96473052,1,1,0
3.96473062,1,0,0
3.9647307,1,1,0
3.96473086,1,0,0
3.964731,1,1,0
3.96473118,1,0,0
3.96473134,1,1,0
3.96473144,0,1,0
3.96473152,0,0,0
3.96473168,0,1,0
3.96473178,0,0,0
3.96473186,0,1,0
3.96473196,0,0,0
3.96473202,0,1,0
3.96473218,0,0,0
3.96473234,0,1,0
3.96473246,0,0,0
3.96473252,0,1,0
3.96473262,0,0,0
3.96473268,0,1,0
3.96473278,0,0,0
3.96473286,0,1,0
3.96473296,0,0,0
3.96473302,0,1,0
3.96473318,0,0,0
3.96473326,0,1,0
3.96473336,0,0,0
3.9647335,0,1,0
3.96473362,0,0,0
3.96473368,0,1,0
3.96473384,0,0,0
3.964734,0,1,0
3.96473418,0,0,0
3.96473426,0,1,0
3.96473436,0,0,0
3.96473448,0,1,0
3.9647346,0,0,0
3.96473468,0,1,0
3.96473476,0,0,0
3.96473484,0,1,0
3.964735,0,0,0
3.96473514,0,1,0
3.96473532,0,0,0
3.96473548,0,1,0
3.96473566,0,0,0
3.96473576,0,1,0
3.96473584,0,0,0
3.96473598,0,1,0
3.96473616,0,0,0
3.96473632,0,1,0
3.9647365,0,0,0
3.96473658,0,1,0
3.96473666,0,0,0
3.96473682,0,1,0
3.964737,0,0,0
3.96473708,0,1,0
3.96473716,0,0,0
3.96473732,0,1,0
3.96473742,0,0,0
3.9647375,0,1,0
3.96473758,0,0,0
3.96473766,0,1,0
3.96473782,0,0,0
3.96473792,0,1,0
3.964738,0,0,0
3.96473808,0,1,0
3.96473816,0,0,0
3.96473832,0,1,0
3.9647385,0,0,0
3.96473866,0,1,0
3.96473876,0,0,0
3.96473884,0,1,0
3.96473892,0,0,0
3.964739,0,1,0
3.96473908,0,0,0
3.96473916,0,1,0
3.96473926,0,0,0
3.96473934,0,1,0
3.9647395,0,0,0
3.96473966,0,1,0
3.96473982,0,0,0
3.96474,0,1,0
3.96474016,0,0,0
3.96474032,0,1,0
3.96474042,0,0,0
3.9647405,0,1,0
3.96474066,0,0,0
3.96474082,0,1,0
3.964741,0,0,0
3.96474116,0,1,0
3.96474126,0,0,0
3.96474134,0,1,0
3.9647415,0,0,0
3.96474166,0,1,0
3.96474182,0,0,0
3.964742,0,1,0
3.96474216,0,0,0
3.96474232,0,1,0
3.9647425,0,0,0
3.96474258,0,1,0
3.96474266,0,0,0
3.96474276,0,1,0
3.96474284,0,0,0
3.96474292,0,1,0
3.964743,0,0,0
3.96474314,0,1,0
3.96474332,0,0,0
3.96474348,0,1,0
3.96474364,0,0,0
3.96474382,0,1,0
3.96474398,0,0,0
3.96474408,0,1,0
3.96474418,0,0,0
3.96474426,0,1,0
3.96474436,0,0,0
3.96474442,0,1,0
3.96474452,0,0,0
3.96474466,0,1,0
3.96474478,0,0,0
3.96474486,0,1,0
3.96474494,0,0,0
3.96474502,0,1,0
3.96474512,0,0,0
3.96474518,0,1,0
3.96474534,0,0,0
3.96474544,0,1,0
3.96474554,0,0,0
3.9647456,0,1,0
3.9647457,0,0,0
3.96474584,0,1,0
3.96474596,0,0,0
3.96474602,0,1,0
3.96474612,0,0,0
3.9647462,0,1,0
3.96474628,0,0,0
3.96474636,0,1,0
3.96474644,0,0,0
3.96474652,0,1,0
3.96474668,0,0,0
3.96474678,0,1,0
3.96474686,0,0,0
3.964747,0,1,0
3.96474714,0,0,0
3.9647472,0,1,0
3.9647473,0,0,0
3.96474736,0,1,0
3.96474752,0,0,0
3.96474768,0,1,0
3.96474786,0,0,0
3.96474794,0,1,0
3.96474804,0,0,0
3.96474818,0,1,0
3.9647483,0,0,0
3.96474838,0,1,0
3.96474852,0,0,0
3.96474862,0,1,0
3.9647487,0,0,0
3.96474878,0,1,0
3.96474888,0,0,0
3.96474894,0,1,0
3.96474904,0,0,0
3.9647492,0,1,0
3.96474936,0,0,0
3.96474946,0,1,0
3.96474956,0,0,0
3.96474962,0,1,0
3.96474998,0,0,0
3.96475006,0,1,0
3.96475014,1,1,0
3.96475036,1,0,0
3.9647507,1,1,0
3.96475088,1,0,0
3.96475102,1,1,0
3.96475128,1,0,0
3.96475138,1,1,0
3.96475148,1,0,0
3.96475154,1,1,0
3.96475166,1,0,0
3.9647517,1,1,0
3.96475186,1,0,0
3.96475206,1,1,0
3.96475214,1,0,0
3.96475222,1,1,0
3.96475232,1,0,0
3.96475236,1,1,0
3.96475264,1,0,0
3.96475272,1,1,0
3.96475286,1,0,0
3.964753,1,1,0
3.9647532,1,0,0
3.96475368,1,1,0
3.96475416,1,0,0
3.96475472,1,1,0
3.96475498,1,0,0
3.96475504,1,1,0
3.96475532,1,0,0
3.96475604,1,1,0
3.96475624,1,0,0
3.96475634,1,1,0
3.96475664,1,0,0
3.96475712,1,1,0
3.96475722,1,0,0
3.96475734,1,1,0
3.96475754,1,0,0
3.96475764,1,1,0
3.96475772,1,0,0
3.96475788,1,1,0
3.96475798,1,0,0
3.96475846,1,1,0
3.96475856,1,0,0
3.9647586,1,1,0
3.96475902,1,0,0
3.9647592,1,1,0
3.96475936,1,0,0
3.96475988,1,1,0
3.96476022,1,0,0
3.9647603,1,1,0
3.96476056,1,0,0
3.96476072,1,1,0
3.9647609,1,0,0
3.9647629,1,1,0
3.964764,1,0,0
3.96476412,1,1,0
3.96476528,1,0,0
3.96476622,1,1,0
3.96476658,1,0,0
3.9647667,1,1,0
3.9647669,1,0,0
3.9647677,1,1,0
3.96476824,1,0,0
3.96476888,1,1,0
3.96477,1,0,0
3.96477058,1,1,0
3.96477168,1,0,0
3.97867806,1,1,0
3.97867916,1,0,0
3.9786799,1,1,0
3.97868016,1,0,0
3.97868022,1,1,0
3.97868038,1,0,0
3.97868054,1,1,0
3.97868066,1,0,0
3.9786809,1,1,0
3.97868106,1,0,0
3.97868114,1,1,0
3.97868122,1,0,0
3.9786813,1,1,0
3.9786814,1,0,0
3.97868152,1,1,0
3.97868164,1,0,0
3.97868172,1,1,0
3.97868186,1,0,0
3.97868202,1,1,0
3.9786822,1,0,0
3.97868228,1,1,0
3.9786823,0,1,0
3.97868238,0,0,0
3.97868252,0,1,0
3.97868264,0,0,0
3.9786827,0,1,0
3.97868286,0,0,0
3.97868294,0,1,0
3.97868304,0,0,0
3.97868316,0,1,0
3.97868334,0,0,0
3.9786835,0,1,0
3.97868368,0,0,0
3.97868378,0,1,0
3.97868386,0,0,0
3.978684,0,1,0
3.97868418,0,0,0
3.97868428,0,1,0
3.97868436,0,0,0
3.9786845,0,1,0
3.97868468,0,0,0
3.97868484,0,1,0
3.97868494,0,0,0
3.97868502,0,1,0
3.97868518,0,0,0
3.97868528,0,1,0
3.97868536,0,0,0
3.97868544,0,1,0
3.97868552,0,0,0
3.9786856,0,1,0
3.9786857,0,0,0
3.97868578,0,1,0
3.97868586,0,0,0
3.97868602,0,1,0
3.9786861,0,0,0
3.97868618,0,1,0
3.97868628,0,0,0
3.97868636,0,1,0
3.97868652,0,0,0
3.97868668,0,1,0
3.97868684,0,0,0
3.97868702,0,1,0
3.97868718,0,0,0
3.97868728,0,1,0
3.97868736,0,0,0
3.97868744,0,1,0
3.97868752,0,0,0
3.97868768,0,1,0
3.97868786,0,0,0
3.97868794,0,1,0
3.97868802,0,0,0
3.97868818,0,1,0
3.97868828,0,0,0
3.97868836,0,1,0
3.97868844,0,0,0
3.97868852,0,1,0
3.9786886,0,0,0
3.97868868,0,1,0
3.97868878,0,0,0
3.97868886,0,1,0
3.97868902,0,0,0
3.97868918,0,1,0
3.97868934,0,0,0
3.97868952,0,1,0
3.9786896,0,0,0
3.97868968,0,1,0
3.97868978,0,0,0
3.97868986,0,1,0
3.97869002,0,0,0
3.9786901,0,1,0
3.97869018,0,0,0
3.97869034,0,1,0
3.97869044,0,0,0
3.97869052,0,1,0
3.9786906,0,0,0
3.97869068,0,1,0
3.97869084,0,0,0
3.97869102,0,1,0
3.97869112,0,0,0
3.97869118,0,1,0
3.97869134,0,0,0
3.97869152,0,1,0
3.97869168,0,0,0
3.97869178,0,1,0
3.97869186,0,0,0
3.97869194,0,1,0
3.97869202,0,0,0
3.97869216,0,1,0
3.97869228,0,0,0
3.97869236,0,1,0
3.97869244,0,0,0
3.97869252,0,1,0
3.97869266,0,0,0
3.97869284,0,1,0
3.97869296,0,0,0
3.97869302,0,1,0
3.97869318,0,0,0
3.97869332,0,1,0
3.97869352,0,0,0
3.97869362,0,1,0
3.97869372,0,0,0
3.97869378,0,1,0
3.97869388,0,0,0
3.97869402,0,1,0
3.9786942,0,0,0
3.97869428,0,1,0
3.97869438,0,0,0
3.97869446,0,1,0
3.97869456,0,0,0
3.9786947,0,1,0
3.97869482,0,0,0
3.97869488,0,1,0
3.97869504,0,0,0
3.9786952,0,1,0
3.97869534,0,0,0
3.9786954,0,1,0
3.9786955,0,0,0
3.97869556,0,1,0
3.9786957,0,0,0
3.97869588,0,1,0
3.97869606,0,0,0
3.97869614,0,1,0
3.97869624,0,0,0
3.9786963,0,1,0
3.97869676,0,0,0
3.97869684,0,1,0
3.97869706,1,1,0
3.97869722,1,0,0
3.97869794,1,1,0
3.97869872,1,0,0
3.97870026,1,1,0
3.97870108,1,0,0
3.97870122,1,1,0
3.97870142,1,0,0
3.97870206,1,1,0
3.9787026,1,0,0
3.97870274,1,1,0
3.9787029,1,0,0
3.97870366,1,1,0
3.97870406,1,0,0
3.97870488,1,1,0
3.9787051,1,0,0
3.97870618,1,1,0
3.97870658,1,0,0
3.97870724,1,1,0
3.9787076,1,0,0
3.9787077,1,1,0
3.97870804,1,0,0
3.97870866,1,1,0
3.97870912,1,0,0
3.97870922,1,1,0
3.97870948,1,0,0
3.97871008,1,1,0
3.97871056,1,0,0
3.97871072,1,1,0
3.97871098,1,0,0
3.97871154,1,1,0
3.97871174,1,0,0
3.97871186,1,1,0
3.9787122,1,0,0
3.97871256,1,1,0
3.97871322,1,0,0
3.9787134,1,1,0
3.97871356,1,0,0
3.97871416,1,1,0
3.97871456,1,0,0
3.97871472,1,1,0
3.9787149,1,0,0
3.9787154,1,1,0
3.97871572,1,0,0
3.97871582,1,1,0
3.97871622,1,0,0
3.978717,1,1,0
3.97871728,1,0,0
3.97871804,1,1,0
3.9787186,1,0,0
3.97871942,1,1,0
3.9787199,1,0,0
3.97872058,1,1,0
3.97872168,1,0,0
3.9846202,1,1,0
3.98462072,1,0,0
3.98463472,1,1,0
3.98463508,1,0,0
3.98463588,1,1,0
3.98463654,1,0,0
3.98464006,1,1,0
3.98464036,1,0,0
3.98464054,1,1,0
3.98464064,1,0,0
3.98464154,1,1,0
3.98464176,1,0,0
3.98464188,1,1,0
3.984642,1,0,0
3.98464286,1,1,0
3.98464336,1,0,0
3.98464406,1,1,0
3.98464478,1,0,0
3.98464544,1,1,0
3.9846462,1,0,0
3.98464718,1,1,0
3.98464768,1,0,0
3.98464802,1,1,0
3.98464852,1,0,0
3.9846487,1,1,0
3.98464888,1,0,0
3.98464938,1,1,0
3.98464954,1,0,0
3.98464966,1,1,0
3.98464986,1,0,0
3.98465002,1,1,0
3.98465014,1,0,0
3.98465024,1,1,0
3.98465036,1,0,0
3.98465046,1,1,0
3.98465054,1,0,0
3.9846507,1,1,0
3.98465086,1,0,0
3.984651,1,1,0
3.98465136,1,0,0
3.98465152,1,1,0
3.9846517,1,0,0
3.98465186,1,1,0
3.98465196,1,0,0
3.98465206,1,1,0
3.98465218,1,0,0
3.98465236,1,1,0
3.98465254,1,0,0
3.98465266,1,1,0
3.98465298,1,0,0
3.98465304,1,1,0
3.98465314,1,0,0
3.9846532,1,1,0
3.98465336,1,0,0
3.98465388,1,1,0
3.98465404,1,0,0
3.98465416,1,1,0
3.98465436,1,0,0
3.98465454,1,1,0
3.98465464,1,0,0
3.98465512,1,1,0
3.98465522,1,0,0
3.98465528,1,1,0
3.98465564,1,0,0
3.98465572,1,1,0
3.98465586,1,0,0
3.9846561,1,1,0
3.98465618,1,0,0
3.98465628,1,1,0
3.98465638,1,0,0
3.98465652,1,1,0
3.9846567,1,0,0
3.98465678,1,1,0
3.98465688,1,0,0
3.98465702,1,1,0
3.9846572,1,0,0
3.98465734,1,1,0
3.98465762,1,0,0
3.98465772,1,1,0
3.98465796,1,0,0
3.98465804,1,1,0
3.98465818,1,0,0
3.98465828,1,1,0
3.98465836,1,0,0
3.98465852,1,1,0
3.98465868,1,0,0
3.98465884,1,1,0
3.98465902,1,0,0
3.9846591,1,1,0
3.9846592,1,0,0
3.98465934,1,1,0
3.98465946,1,0,0
3.98465954,1,1,0
3.98465968,1,0,0
3.98465978,1,1,0
3.98465986,1,0,0
3.98466,1,1,0
3.98466018,1,0,0
3.98466034,1,1,0
3.98466052,1,0,0
3.9846606,1,1,0
3.9846607,1,0,0
3.98466078,1,1,0
3.98466088,1,0,0
3.984661,1,1,0
3.98466118,1,0,0
3.98466134,1,1,0
3.98466152,1,0,0
3.98466166,1,1,0
3.98466182,1,0,0
3.98466186,1,1,0
3.98466196,1,0,0
3.98466202,1,1,0
3.98466214,1,0,0
3.9846622,1,1,0
3.98466234,1,0,0
3.98466246,1,1,0
3.98466252,1,0,0
3.9846626,1,1,0
3.9846627,1,0,0
3.98466284,1,1,0
3.98466298,1,0,0
3.98466302,1,1,0
3.98466318,1,0,0
3.98466334,1,1,0
3.98466346,1,0,0
3.98466354,1,1,0
3.98466368,1,0,0
3.98466378,1,1,0
3.98466386,1,0,0
3.98466402,1,1,0
3.98466418,1,0,0
3.98466428,1,1,0
3.98466438,1,0,0
3.98466444,1,1,0
3.98466454,1,0,0
3.9846646,1,1,0
3.98466472,1,0,0
3.98466484,1,1,0
3.98466502,1,0,0
3.98466512,1,1,0
3.9846652,1,0,0
3.98466534,1,1,0
3.98466546,1,0,0
3.98466554,1,1,0
3.98466568,1,0,0
3.98466578,1,1,0
3.98466586,1,0,0
3.98466594,1,1,0
3.98466604,1,0,0
3.9846661,1,1,0
3.9846662,1,0,0
3.98466634,1,1,0
3.98466646,1,0,0
3.98466654,1,1,0
3.98466668,1,0,0
3.98466678,1,1,0
3.98466686,1,0,0
3.984667,1,1,0
3.98466712,1,0,0
3.9846672,1,1,0
3.9846673,1,0,0
3.98466736,1,1,0
3.98466746,1,0,0
3.98466752,1,1,0
3.98466768,1,0,0
3.98466784,1,1,0
3.98466802,1,0,0
3.9846681,1,1,0
3.9846682,1,0,0
3.98466826,1,1,0
3.98466836,1,0,0
3.98466844,1,1,0
3.98466854,1,0,0
3.98466856,0,0,0
3.9846686,0,1,0
3.9846687,0,0,0
3.98466878,0,1,0
3.98466886,0,0,0
3.98466894,0,1,0
3.98466902,0,0,0
3.9846691,0,1,0
3.9846692,0,0,0
3.98466934,0,1,0
3.98466952,0,0,0
3.98466966,0,1,0
3.98466984,0,0,0
3.98467,0,1,0
3.98467018,0,0,0
3.98467026,0,1,0
3.98467036,0,0,0
3.98467042,0,1,0
3.98467052,0,0,0
3.9846706,0,1,0
3.9846707,0,0,0
3.98467076,0,1,0
3.98467086,0,0,0
3.984671,0,1,0
3.98467116,0,0,0
3.98467126,0,1,0
3.98467136,0,0,0
3.98467148,0,1,0
3.98467166,0,0,0
3.98467174,0,1,0
3.98467184,0,0,0
3.98467198,0,1,0
3.98467216,0,0,0
3.98467224,0,1,0
3.98467234,0,0,0
3.98467242,0,1,0
3.9846725,0,0,0
3.98467264,0,1,0
3.98467274,0,0,0
3.98467282,0,1,0
3.98467298,0,0,0
3.98467308,0,1,0
3.98467316,0,0,0
3.98467324,0,1,0
3.98467334,0,0,0
3.98467342,0,1,0
3.9846735,0,0,0
3.98467364,0,1,0
3.98467382,0,0,0
3.98467398,0,1,0
3.98467416,0,0,0
3.98467432,0,1,0
3.98467448,0,0,0
3.98467466,0,1,0
3.98467474,0,0,0
3.98467482,0,1,0
3.98467492,0,0,0
3.984675,0,1,0
3.98467516,0,0,0
3.98467532,0,1,0
3.98467542,0,0,0
3.9846755,0,1,0
3.98467566,0,0,0
3.98467574,0,1,0
3.98467582,0,0,0
3.98467598,0,1,0
3.98467608,0,0,0
3.98467616,0,1,0
3.98467624,0,0,0
3.98467632,0,1,0
3.98467648,0,0,0
3.98467666,0,1,0
3.98467682,0,0,0
3.98467692,0,1,0
3.984677,0,0,0
3.98467708,0,1,0
3.98467716,0,0,0
3.98467732,0,1,0
3.98467748,0,0,0
3.98467766,0,1,0
3.98467782,0,0,0
3.98467792,0,1,0
3.984678,0,0,0
3.98467808,0,1,0
3.98467816,0,0,0
3.98467824,0,1,0
3.98467834,0,0,0
3.98467848,0,1,0
3.98467858,0,0,0
3.98467866,0,1,0
3.98467882,0,0,0
3.98467892,0,1,0
3.984679,0,0,0
3.98467916,0,1,0
3.98467932,0,0,0
3.98467948,0,1,0
3.98467966,0,0,0
3.98467982,0,1,0
3.98467992,0,0,0
3.98468,0,1,0
3.98468014,0,0,0
3.98468024,0,1,0
3.98468034,0,0,0
3.98468048,0,1,0
3.98468058,0,0,0
3.98468066,0,1,0
3.9846808,0,0,0
3.98468092,0,1,0
3.984681,0,0,0
3.98468108,0,1,0
3.98468118,0,0,0
3.9846813,0,1,0
3.98468144,0,0,0
3.9846815,0,1,0
3.9846816,0,0,0
3.98468166,0,1,0
3.98468176,0,0,0
3.98468184,0,1,0
3.98468194,0,0,0
3.98468202,0,1,0
3.98468216,0,0,0
3.98468232,0,1,0
3.9846825,0,0,0
3.98468266,0,1,0
3.9846828,0,0,0
3.98468286,0,1,0
3.984683,0,0,0
3.98468316,0,1,0
3.98468334,0,0,0
3.9846835,0,1,0
3.98468368,0,0,0
3.98468376,0,1,0
3.98468386,0,0,0
3.98468392,0,1,0
3.98468404,0,0,0
3.98468416,0,1,0
3.98468434,0,0,0
3.98468444,0,1,0
3.98468452,0,0,0
3.9846846,0,1,0
3.9846847,0,0,0
3.98468478,0,1,0
3.98468488,0,0,0
3.98468494,0,1,0
3.98468504,0,0,0
3.9846851,0,1,0
3.9846852,0,0,0
3.98468528,0,1,0
3.98468536,0,0,0
3.98468544,0,1,0
3.98468554,0,0,0
3.98468568,0,1,0
3.98468586,0,0,0
3.984686,0,1,0
3.98468636,0,0,0
3.98468646,0,1,0
3.98468656,0,0,0
3.9846866,0,1,0
3.98468672,0,0,0
3.98468686,0,1,0
3.98468702,0,0,0
3.98468736,1,1,0
3.98468756,1,0,0
3.98468766,1,1,0
3.98468802,1,0,0
3.98468812,1,1,0
3.98468822,1,0,0
3.98468834,1,1,0
3.9846885,1,0,0
3.98468872,1,1,0
3.98468884,1,0,0
3.984689,1,1,0
3.9846893,1,0,0
3.98468936,1,1,0
3.98468952,1,0,0
3.98468968,1,1,0
3.9846898,1,0,0
3.98468986,1,1,0
3.98469002,1,0,0
3.9846902,1,1,0
3.98469038,1,0,0
3.98469052,1,1,0
3.98469078,1,0,0
3.9846909,1,1,0
3.98469108,1,0,0
3.98469168,1,1,0
3.98469204,1,0,0
3.98469218,1,1,0
3.98469246,1,0,0
3.98469304,1,1,0
3.98469322,1,0,0
3.98469328,1,1,0
3.9846934,1,0,0
3.9846935,1,1,0
